match,home_team,away_team,market_name,player_name,player_team,line,over_price,agency,opposition_team,EventKey,MarketKey,OutcomeKey
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Heung-min Son,Tottenham Hotspur,1.5,7.5,Pointsbet,Wolverhampton Wanderers,2035656,77487218,1
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Richarlison,Tottenham Hotspur,1.5,9,Pointsbet,Wolverhampton Wanderers,2035656,77487218,9
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Brennan Johnson,Tottenham Hotspur,1.5,10.5,Pointsbet,Wolverhampton Wanderers,2035656,77487218,14
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Timo Werner,Tottenham Hotspur,1.5,12,Pointsbet,Wolverhampton Wanderers,2035656,77487218,3
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,M. Moore,NA,1.5,12,Pointsbet,NA,2035656,77487218,21
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Dejan Kulusevski,Tottenham Hotspur,1.5,13,Pointsbet,Wolverhampton Wanderers,2035656,77487218,11
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Jørgen Strand Larsen,Wolverhampton Wanderers,1.5,13,Pointsbet,Tottenham Hotspur,2035656,77487218,32
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Matheus Cunha,Wolverhampton Wanderers,1.5,15,Pointsbet,Tottenham Hotspur,2035656,77487218,34
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Wilson Odobert,Tottenham Hotspur,1.5,16,Pointsbet,Wolverhampton Wanderers,2035656,77487218,19
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,N. Fraser,NA,1.5,16,Pointsbet,NA,2035656,77487218,46
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,James Maddison,Tottenham Hotspur,1.5,17,Pointsbet,Wolverhampton Wanderers,2035656,77487218,4
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Hee-chan Hwang,Wolverhampton Wanderers,1.5,20,Pointsbet,Tottenham Hotspur,2035656,77487218,29
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Pablo Sarabia,Wolverhampton Wanderers,1.5,29,Pointsbet,Tottenham Hotspur,2035656,77487218,24
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Gonçalo Guedes,Wolverhampton Wanderers,1.5,31,Pointsbet,Tottenham Hotspur,2035656,77487218,28
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Lucas Bergvall,Tottenham Hotspur,1.5,36,Pointsbet,Wolverhampton Wanderers,2035656,77487218,20
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,C. Borges,NA,1.5,36,Pointsbet,NA,2035656,77487218,47
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Pape Matar Sarr,Tottenham Hotspur,1.5,51,Pointsbet,Wolverhampton Wanderers,2035656,77487218,17
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Rodrigo Bentancur,Tottenham Hotspur,1.5,61,Pointsbet,Wolverhampton Wanderers,2035656,77487218,6
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Jean-Ricner Bellegarde,Wolverhampton Wanderers,1.5,61,Pointsbet,Tottenham Hotspur,2035656,77487218,30
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Rodrigo Gomes,Wolverhampton Wanderers,1.5,61,Pointsbet,Tottenham Hotspur,2035656,77487218,43
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Rayan Aït-Nouri,Wolverhampton Wanderers,1.5,81,Pointsbet,Tottenham Hotspur,2035656,77487218,36
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Pedro Porro,Tottenham Hotspur,1.5,91,Pointsbet,Wolverhampton Wanderers,2035656,77487218,10
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Mario Lemina,Wolverhampton Wanderers,1.5,91,Pointsbet,Tottenham Hotspur,2035656,77487218,26
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Tommy Doyle,Wolverhampton Wanderers,1.5,91,Pointsbet,Tottenham Hotspur,2035656,77487218,35
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Luke Cundle,Wolverhampton Wanderers,1.5,91,Pointsbet,Tottenham Hotspur,2035656,77487218,37
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,João Gomes,Wolverhampton Wanderers,1.5,91,Pointsbet,Tottenham Hotspur,2035656,77487218,41
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Yves Bissouma,Tottenham Hotspur,1.5,101,Pointsbet,Wolverhampton Wanderers,2035656,77487218,8
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Sergio Reguilón,Tottenham Hotspur,1.5,131,Pointsbet,Wolverhampton Wanderers,2035656,77487218,12
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Matt Doherty,Wolverhampton Wanderers,1.5,131,Pointsbet,Tottenham Hotspur,2035656,77487218,23
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Craig Dawson,Wolverhampton Wanderers,1.5,151,Pointsbet,Tottenham Hotspur,2035656,77487218,25
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Destiny Udogie,Tottenham Hotspur,1.5,176,Pointsbet,Wolverhampton Wanderers,2035656,77487218,18
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Yerson Mosquera,Wolverhampton Wanderers,1.5,176,Pointsbet,Tottenham Hotspur,2035656,77487218,40
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,André,Wolverhampton Wanderers,1.5,176,Pointsbet,Tottenham Hotspur,2035656,77487218,42
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Cristian Romero,Tottenham Hotspur,1.5,201,Pointsbet,Wolverhampton Wanderers,2035656,77487218,7
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Djed Spence,Tottenham Hotspur,1.5,201,Pointsbet,Wolverhampton Wanderers,2035656,77487218,13
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Radu Drăgușin,Tottenham Hotspur,1.5,201,Pointsbet,Wolverhampton Wanderers,2035656,77487218,15
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Micky van de Ven,Tottenham Hotspur,1.5,201,Pointsbet,Wolverhampton Wanderers,2035656,77487218,16
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Andre Gray,NA,1.5,201,Pointsbet,NA,2035656,77487218,22
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Boubacar Traoré,Wolverhampton Wanderers,1.5,201,Pointsbet,Tottenham Hotspur,2035656,77487218,39
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Ben Davies,Tottenham Hotspur,1.5,251,Pointsbet,Wolverhampton Wanderers,2035656,77487218,2
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,A. Pond,NA,1.5,251,Pointsbet,NA,2035656,77487218,44
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Nélson Semedo,Wolverhampton Wanderers,1.5,301,Pointsbet,Tottenham Hotspur,2035656,77487218,27
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Santiago Bueno,Wolverhampton Wanderers,1.5,301,Pointsbet,Tottenham Hotspur,2035656,77487218,31
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Toti,Wolverhampton Wanderers,1.5,301,Pointsbet,Tottenham Hotspur,2035656,77487218,38
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Dominic Solanke,Tottenham Hotspur,2.5,29,Pointsbet,Wolverhampton Wanderers,2035656,77487219,5
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Heung-min Son,Tottenham Hotspur,2.5,36,Pointsbet,Wolverhampton Wanderers,2035656,77487219,1
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Richarlison,Tottenham Hotspur,2.5,36,Pointsbet,Wolverhampton Wanderers,2035656,77487219,9
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Brennan Johnson,Tottenham Hotspur,2.5,61,Pointsbet,Wolverhampton Wanderers,2035656,77487219,14
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Timo Werner,Tottenham Hotspur,2.5,81,Pointsbet,Wolverhampton Wanderers,2035656,77487219,3
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,M. Moore,NA,2.5,81,Pointsbet,NA,2035656,77487219,21
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Dejan Kulusevski,Tottenham Hotspur,2.5,91,Pointsbet,Wolverhampton Wanderers,2035656,77487219,11
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Jørgen Strand Larsen,Wolverhampton Wanderers,2.5,91,Pointsbet,Tottenham Hotspur,2035656,77487219,32
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Matheus Cunha,Wolverhampton Wanderers,2.5,91,Pointsbet,Tottenham Hotspur,2035656,77487219,34
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,James Maddison,Tottenham Hotspur,2.5,101,Pointsbet,Wolverhampton Wanderers,2035656,77487219,4
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,N. Fraser,NA,2.5,101,Pointsbet,NA,2035656,77487219,46
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Wilson Odobert,Tottenham Hotspur,2.5,121,Pointsbet,Wolverhampton Wanderers,2035656,77487219,19
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Hee-chan Hwang,Wolverhampton Wanderers,2.5,121,Pointsbet,Tottenham Hotspur,2035656,77487219,29
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Pablo Sarabia,Wolverhampton Wanderers,2.5,176,Pointsbet,Tottenham Hotspur,2035656,77487219,24
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Gonçalo Guedes,Wolverhampton Wanderers,2.5,251,Pointsbet,Tottenham Hotspur,2035656,77487219,28
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,C. Borges,NA,2.5,251,Pointsbet,NA,2035656,77487219,47
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Lucas Bergvall,Tottenham Hotspur,2.5,301,Pointsbet,Wolverhampton Wanderers,2035656,77487219,20
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Jean-Ricner Bellegarde,Wolverhampton Wanderers,2.5,301,Pointsbet,Tottenham Hotspur,2035656,77487219,30
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Rodrigo Gomes,Wolverhampton Wanderers,2.5,351,Pointsbet,Tottenham Hotspur,2035656,77487219,43
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Rodrigo Bentancur,Tottenham Hotspur,2.5,451,Pointsbet,Wolverhampton Wanderers,2035656,77487219,6
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Pape Matar Sarr,Tottenham Hotspur,2.5,451,Pointsbet,Wolverhampton Wanderers,2035656,77487219,17
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Rayan Aït-Nouri,Wolverhampton Wanderers,2.5,451,Pointsbet,Tottenham Hotspur,2035656,77487219,36
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,João Gomes,Wolverhampton Wanderers,2.5,451,Pointsbet,Tottenham Hotspur,2035656,77487219,41
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Yves Bissouma,Tottenham Hotspur,2.5,751,Pointsbet,Wolverhampton Wanderers,2035656,77487219,8
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Radu Drăgușin,Tottenham Hotspur,2.5,751,Pointsbet,Wolverhampton Wanderers,2035656,77487219,15
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Andre Gray,NA,2.5,751,Pointsbet,NA,2035656,77487219,22
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Craig Dawson,Wolverhampton Wanderers,2.5,751,Pointsbet,Tottenham Hotspur,2035656,77487219,25
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Mario Lemina,Wolverhampton Wanderers,2.5,751,Pointsbet,Tottenham Hotspur,2035656,77487219,26
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Tommy Doyle,Wolverhampton Wanderers,2.5,751,Pointsbet,Tottenham Hotspur,2035656,77487219,35
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Luke Cundle,Wolverhampton Wanderers,2.5,751,Pointsbet,Tottenham Hotspur,2035656,77487219,37
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Pedro Porro,Tottenham Hotspur,2.5,1001,Pointsbet,Wolverhampton Wanderers,2035656,77487219,10
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Sergio Reguilón,Tottenham Hotspur,2.5,1001,Pointsbet,Wolverhampton Wanderers,2035656,77487219,12
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Djed Spence,Tottenham Hotspur,2.5,1001,Pointsbet,Wolverhampton Wanderers,2035656,77487219,13
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Micky van de Ven,Tottenham Hotspur,2.5,1001,Pointsbet,Wolverhampton Wanderers,2035656,77487219,16
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Destiny Udogie,Tottenham Hotspur,2.5,1001,Pointsbet,Wolverhampton Wanderers,2035656,77487219,18
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Mohamed Salah,Liverpool,0.5,1.74,Pointsbet,West Ham United,2035731,77487292,24
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Darwin Núñez,Liverpool,0.5,2.05,Pointsbet,West Ham United,2035731,77487292,40
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Diogo Jota,Liverpool,0.5,2.1,Pointsbet,West Ham United,2035731,77487292,28
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Luis Díaz,Liverpool,0.5,2.25,Pointsbet,West Ham United,2035731,77487292,37
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Chiesa,NA,0.5,2.4,Pointsbet,NA,2035731,77487292,32
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Cody Gakpo,Liverpool,0.5,2.4,Pointsbet,West Ham United,2035731,77487292,34
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Niclas Füllkrug,West Ham United,0.5,4,Pointsbet,Liverpool,2035731,77487292,1
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Dominik Szoboszlai,Liverpool,0.5,4,Pointsbet,West Ham United,2035731,77487292,35
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Harvey Elliott,Liverpool,0.5,4,Pointsbet,West Ham United,2035731,77487292,41
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Trey Nyoni,NA,0.5,4.3,Pointsbet,NA,2035731,77487292,48
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Danny Ings,West Ham United,0.5,4.5,Pointsbet,Liverpool,2035731,77487292,5
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Jarrod Bowen,West Ham United,0.5,4.5,Pointsbet,Liverpool,2035731,77487292,11
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Michail Antonio,West Ham United,0.5,4.75,Pointsbet,Liverpool,2035731,77487292,6
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Curtis Jones,Liverpool,0.5,5,Pointsbet,West Ham United,2035731,77487292,38
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Mohammed Kudus,West Ham United,0.5,5.5,Pointsbet,Liverpool,2035731,77487292,16
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Crysencio Summerville,West Ham United,0.5,5.75,Pointsbet,Liverpool,2035731,77487292,19
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Alexis Mac Allister,Liverpool,0.5,6,Pointsbet,West Ham United,2035731,77487292,36
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Lucas Paquetá,West Ham United,0.5,6.5,Pointsbet,Liverpool,2035731,77487292,12
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Tomas Soucek,West Ham United,0.5,7,Pointsbet,Liverpool,2035731,77487292,7
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Ryan Gravenberch,Liverpool,0.5,7,Pointsbet,West Ham United,2035731,77487292,39
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Soler,NA,0.5,7.5,Pointsbet,NA,2035731,77487292,10
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Andy Irving,West Ham United,0.5,7.5,Pointsbet,Liverpool,2035731,77487292,15
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Wataru Endo,Liverpool,0.5,7.5,Pointsbet,West Ham United,2035731,77487292,31
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Tyler Morton,NA,0.5,7.5,Pointsbet,NA,2035731,77487292,45
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,L. Orford,NA,0.5,8,Pointsbet,NA,2035731,77487292,22
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Virgil van Dijk,Liverpool,0.5,9,Pointsbet,West Ham United,2035731,77487292,25
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Conor Bradley,Liverpool,0.5,9,Pointsbet,West Ham United,2035731,77487292,44
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Trent Alexander-Arnold,Liverpool,0.5,9.5,Pointsbet,West Ham United,2035731,77487292,30
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,J. Mcconnell,NA,0.5,9.5,Pointsbet,NA,2035731,77487292,47
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,O. Scarles,NA,0.5,10,Pointsbet,NA,2035731,77487292,20
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Jarell Quansah,Liverpool,0.5,11.5,Pointsbet,West Ham United,2035731,77487292,43
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Andrew Robertson,Liverpool,0.5,13,Pointsbet,West Ham United,2035731,77487292,26
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Ibrahima Konaté,Liverpool,0.5,13,Pointsbet,West Ham United,2035731,77487292,33
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Guido Rodríguez,West Ham United,0.5,14,Pointsbet,Liverpool,2035731,77487292,8
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Konstantinos Tsimikas,Liverpool,0.5,14,Pointsbet,West Ham United,2035731,77487292,29
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Konstantinos Mavropanos,West Ham United,0.5,15,Pointsbet,Liverpool,2035731,77487292,9
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Joe Gomez,Liverpool,0.5,15,Pointsbet,West Ham United,2035731,77487292,27
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Emerson,West Ham United,0.5,16,Pointsbet,Liverpool,2035731,77487292,3
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Edson Álvarez,West Ham United,0.5,18,Pointsbet,Liverpool,2035731,77487292,13
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,K. Casey,NA,0.5,19,Pointsbet,NA,2035731,77487292,21
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Max Kilman,West Ham United,0.5,21,Pointsbet,Liverpool,2035731,77487292,17
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Jean-Clair Todibo,West Ham United,0.5,23,Pointsbet,Liverpool,2035731,77487292,18
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Aaron Cresswell,West Ham United,0.5,29,Pointsbet,Liverpool,2035731,77487292,4
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Aaron Wan-Bissaka,West Ham United,0.5,29,Pointsbet,Liverpool,2035731,77487292,14
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Vladimír Coufal,West Ham United,0.5,36,Pointsbet,Liverpool,2035731,77487292,2
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,H. Davies,NA,0.5,301,Pointsbet,NA,2035731,77487292,42
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Mohamed Salah,Liverpool,1.5,4.5,Pointsbet,West Ham United,2035731,77487293,24
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Diogo Jota,Liverpool,1.5,7,Pointsbet,West Ham United,2035731,77487293,28
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Darwin Núñez,Liverpool,1.5,7,Pointsbet,West Ham United,2035731,77487293,40
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Luis Díaz,Liverpool,1.5,7.5,Pointsbet,West Ham United,2035731,77487293,37
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Cody Gakpo,Liverpool,1.5,9,Pointsbet,West Ham United,2035731,77487293,34
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Chiesa,NA,1.5,9.5,Pointsbet,NA,2035731,77487293,32
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Niclas Füllkrug,West Ham United,1.5,23,Pointsbet,Liverpool,2035731,77487293,1
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Dominik Szoboszlai,Liverpool,1.5,23,Pointsbet,West Ham United,2035731,77487293,35
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Harvey Elliott,Liverpool,1.5,23,Pointsbet,West Ham United,2035731,77487293,41
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Trey Nyoni,NA,1.5,26,Pointsbet,NA,2035731,77487293,48
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Danny Ings,West Ham United,1.5,29,Pointsbet,Liverpool,2035731,77487293,5
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Jarrod Bowen,West Ham United,1.5,29,Pointsbet,Liverpool,2035731,77487293,11
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Michail Antonio,West Ham United,1.5,36,Pointsbet,Liverpool,2035731,77487293,6
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Curtis Jones,Liverpool,1.5,36,Pointsbet,West Ham United,2035731,77487293,38
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Mohammed Kudus,West Ham United,1.5,41,Pointsbet,Liverpool,2035731,77487293,16
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Crysencio Summerville,West Ham United,1.5,51,Pointsbet,Liverpool,2035731,77487293,19
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Tomas Soucek,West Ham United,1.5,61,Pointsbet,Liverpool,2035731,77487293,7
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Lucas Paquetá,West Ham United,1.5,61,Pointsbet,Liverpool,2035731,77487293,12
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Alexis Mac Allister,Liverpool,1.5,61,Pointsbet,West Ham United,2035731,77487293,36
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Wataru Endo,Liverpool,1.5,71,Pointsbet,West Ham United,2035731,77487293,31
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Ryan Gravenberch,Liverpool,1.5,71,Pointsbet,West Ham United,2035731,77487293,39
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Soler,NA,1.5,81,Pointsbet,NA,2035731,77487293,10
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Andy Irving,West Ham United,1.5,91,Pointsbet,Liverpool,2035731,77487293,15
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,L. Orford,NA,1.5,91,Pointsbet,NA,2035731,77487293,22
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,O. Scarles,NA,1.5,101,Pointsbet,NA,2035731,77487293,20
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Tyler Morton,NA,1.5,101,Pointsbet,NA,2035731,77487293,45
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Conor Bradley,Liverpool,1.5,121,Pointsbet,West Ham United,2035731,77487293,44
